Ankmy1	0.0285714	0.116667	0.193333	0.208	0.17
Ankmy2	9.05857	11.31	13.44	23.664	18.815
Ankra2	8.49857	9.77	15.4333	26.46	17.39
Ankrd1	2.7	0.283333	0.426667	1.072	0.7725
Ankrd10	42.7786	37.02	35.09	28.194	20.2275
Ankrd11	66.46	42.1667	58.75	41.2	39.9525
Ankrd12	8.85571	6.72	10.61	12.146	8.8775
Ankrd13a	49.9643	36.2133	74.02	35.29	38.7375
Ankrd13b	2.63571	12.7167	41.1767	38.044	16.1175
Ankrd13c	44.3371	19.6033	18.5767	26.706	27.4275
Ankrd13d	1.47429	3.63	7.18667	13.216	7.5775
Ankrd16	7.89143	19.1933	19.3867	20.264	10.8325
Ankrd17	41.73	32.15	32.7	29.538	31.7775
Ankrd2	0.00714286	0.0633333	0.0866667	0.08	0.015
Ankrd22	0.365714	0.67	0.06	0.038	4.1425
Ankrd23	1.43571	4.55	3.28	3.998	2.585
Ankrd24	6.16429	8.17	8.66667	16.032	10.27
Ankrd26	4.53286	6.44667	6.19	4.138	2.355
Ankrd27	16.1186	13.9767	9.65	8.262	8.435
Ankrd28	21.1443	11.5367	8.45667	20.176	21.85
Ankrd29	0.21	0.386667	0.556667	3.138	2.9625
Ankrd31	1.21571	0.633333	0.486667	0.992	0.195
Ankrd33	0	0.01	0.05	0.188	0.1575
Ankrd33b	5.88571	3.84333	2.47333	5.526	2.2725
Ankrd34a	1.22143	0.373333	0.753333	4.19	1.6025
Ankrd34b	0.225714	0.206667	0.456667	3.162	1.9675
Ankrd34c	0	0	0	0.03	0.095
Ankrd35	1.53714	0.306667	0.466667	0.52	2.6425
Ankrd36	0.05	0.0233333	0	0.044	0.035
Ankrd37	1.74	3.99333	10.1933	6.414	5.5425
Ankrd39	4.55714	5.71667	4.87667	8.784	9.46
Ankrd40	31.47	31.9633	36.9267	33.738	52.465
Ankrd42	1.66714	1.67	4.13	4.944	4.9825
Ankrd44	6.76714	4.1	3.95667	10.328	6.085
Ankrd45	9.91	1.52333	1.52333	3.214	1.835
Ankrd46	17.9957	19.33	36.62	44.858	39.405
Ankrd49	15.1843	17.5933	20.76	13.376	12.28
Ankrd50	10.5871	13.1	36.04	30.696	34.8425
Ankrd52	3.59	9.33667	15.1733	18.258	16.68
Ankrd53	0.0442857	0.153333	0.0433333	0.25	0.015
Ankrd54	9.22286	12.9333	18.0133	15.434	16.215
Ankrd55	0.0814286	0.0166667	0.14	1.25	1.345
Ankrd6	3.95143	3.87667	14.7567	8.3	8.0625
Ankrd60	0	0.0166667	0	0.022	0
Ankrd61	0.0985714	0.236667	0.206667	0.406	0.1125
Ankrd63	0.0357143	0.0133333	0.00333333	0.046	0.1825
Ankrd65	0.0571429	0	0.0166667	0.016	0.2125
Ankrd66	0.101429	0.126667	0.0733333	0.192	0.2425
Ankrd7	0	0	0	0	0
Ankrd9	3.86286	4.49	2.73	3.41	5.465
Anks1	6.08714	8.00333	18.54	14.458	13.94
Anks1b	1.01429	0.536667	6.76	19.544	21.3475
Anks3	4.97857	7.69	9.12	11.246	6.5
Anks4b	0.00428571	0.563333	0.446667	0.284	3.385
Anks6	0.207143	3.65333	2.51	3.996	3.97
Ankub1	0.02	0	0.02	0.08	0.53
Ankzf1	7.45571	10.2	9.66667	9.494	9.055
Anln	90.4657	31.4333	14.3267	7.432	5.87
Ano1	0.541429	2.75	0.67	6.348	42.1225
Ano10	1.65857	8.42	22.73	17.034	18.085
Ano2	0.191429	0.233333	0.0433333	0.452	1.99
Ano3	2.66429	1.18667	0.443333	0.45	0.555
Ano4	1.92857	1.12	0.47	2	2.0675
Ano5	0.0471429	0.0933333	0.04	0.344	0.2225
Ano6	10.4086	8.69	16.94	25.464	27.6675
Ano7	0.104286	0.07	0.00333333	0.144	3.8025
Ano8	2.68429	6.72333	27.57	20.368	10.4975
Ano9	2.49	5.87667	2.12333	2.532	6.8325
Anp32a	240.454	666.107	484.88	215.18	252.005
Anp32b	462.411	658.277	263.713	107.114	144.262
Anp32e	177.841	235.1	232.89	77.204	65.2875
Anpep	3.77429	5.46	1.86667	12.35	59.1425
Antxr1	0.838571	3.5	5.8	16.214	29.3525
Antxr2	0.252857	2.91333	12.28	2.112	2.91
Antxrl	0	0	0	0	0
Anxa1	17.8457	1.67	0.123333	5.488	297.587
Anxa10	0.0957143	0.0133333	0	0.18	60.11
Anxa11	46.5429	16.3267	5.55	8.852	40.515
Anxa2	24.3986	16.2833	11.87	100.266	371.038
Anxa3	12.86	9.87333	2.86	18.67	114.83
Anxa4	13.17	37.5967	21.59	32.976	149.783
Anxa5	14.8029	22.0433	28.22	43.402	98.5125
Anxa6	26.7614	10.1	3.77	48.568	67.8525
Anxa7	26.62	21.3967	7.93333	17.08	54.2025
Anxa8	2.72571	0.356667	0	0.168	3.6
Anxa9	0.07	0.46	0.19	0.246	0.6325
Aoah	1.18	0.04	0.0533333	0.024	0.015
Aoc1	0.0185714	0.206667	0.246667	0.468	0.985
Aoc2	1.17714	1.51	1.16333	1.842	0.7675
Aoc3	0.124286	0.16	0.0433333	0.07	0.26
Aox1	0.18	0.146667	0.176667	0.348	1.6
Aox2	0.0157143	0.0233333	0.0266667	0.028	0.06
Aox3	0.37	0.00333333	0	0.122	0.73
Aox4	0.208571	0.07	0.103333	0.3	0.1675
Ap1ar	41.4171	29.9967	34.7567	42.978	27.2625
Ap1b1	22.6557	30.3367	34.8933	44.498	39.94
Ap1g1	35.8729	38.55	34.5333	38.12	39.885
Ap1g2	3.9	8.24333	3.89	5.588	10.3475
Ap1m1	48.0671	40.25	65.8467	51.74	58.2875
Ap1m2	2.14857	19.9	9.90333	10.264	26.0825
Ap1s1	67.2286	112.767	133.233	96.55	115.773
Ap1s2	6.59571	9.03333	14.36	24.866	20.515
Ap1s3	3.07	2.31667	2.22667	2.892	5.735
Ap2a1	75.8686	54.8833	56.41	65.29	50.2025
Ap2a2	37.8429	49.77	47.98	54.33	43.315
Ap2b1	45.3929	35.1367	79.8167	75.44	55.405
Ap2m1	185.793	141.78	197.273	257.75	189.932
Ap2s1	75.2457	135.463	111.27	120.402	130.765
Ap3b1	38.4343	28.0567	22.7367	20.168	28.47
Ap3b2	1.90857	13.0367	37.9167	26.772	13.3
Ap3d1	33.6486	41.9633	47.9033	55.722	42.7225
Ap3m1	42.5943	29.49	47.88	41.406	44.6475
Ap3m2	2.67143	2.26333	9.29667	16.352	16.39
Ap3s1	30.5171	33.5667	48.4767	56.67	44.2475
Ap3s2	10.1	11.62	18.3267	15.57	12.8075
Ap4b1	6.22571	5.52667	8.12	8.504	7.7675
Ap4e1	6.41286	4.43667	5.32	6.018	3.885
Ap4m1	13.6357	18.5767	17.66	16.486	14.8
Ap4s1	12.5086	10.7567	16.1133	18.71	12.96
Ap5b1	1.29429	1.85667	1.91	1.964	4.2175
Ap5m1	9.28857	7.95333	9.69	8.342	9.21
Ap5s1	5.22429	12.0833	20.8533	16.658	18.875
Ap5z1	11.1371	8.25	6.86333	7.634	6.8875
Apaf1	14.94	12.6	11.8667	11.118	10.2325
Apba1	0.118571	0.723333	10.0033	15.524	10.84
Apba2	1.70714	26.8333	110.42	62.38	54.26
Apba3	26.2257	33.04	18.2767	23.694	21.775
Apbb1	3.88143	19.5267	59.5	67.554	38.9875
Apbb1ip	0.0385714	0.126667	0.04	0.162	1.3925
Apbb2	6.35857	5.25333	12.12	13.308	10.5525
Apc	24.6171	12.55	33.1433	30.702	29.535
Apc2	0.0985714	0.56	58.9433	48.792	17.5675
Apcdd1	2.57571	2.63	2.78667	49.058	15.0725
Apcs	0	0.253333	1.26667	0.706	0.1675
Apeh	17.3414	31.59	30.8	23.94	26.2075
Apela	61.8771	6.53333	6.34667	6.82	10.665
Apex1	236.919	195.147	144.987	61.06	58.2375
Apex2	7.08143	8.54333	7.41333	4.796	3.7075
Aph1a	37.3071	65.9167	70.3133	78.348	82.8325
Aph1b	0.175714	1.11333	4.33333	5.576	4.225
Aph1c	0.467143	0.376667	0.41	0.584	0.4525
Api5	77.98	63.6133	57.23	39.172	41.6725
Apip	22.4486	27.0933	21.6033	19.662	22.27
Aplf	8.06286	10.0333	7.81333	6.666	6.645
Apln	0.0814286	1.86	1.38	1.478	5.03
Aplnr	0.0257143	0.113333	0.00666667	0.51	25.07
Aplp1	37.9457	14.0167	92.1033	171.246	114.645
Aplp2	157.226	103.737	111.377	207.066	346.29
Apmap	14.4486	15.9233	18.23	34	21.48
Apoa1	0.0385714	47.72	22.1033	27.336	229.038
Apoa2	0.06	70.57	33.1267	2.06	9.565
Apoa4	0.00857143	10.6867	9.40333	10.456	48.145
Apoa5	0	0.0466667	0	0.002	0
Apob	0.0842857	27.9933	3.74333	0.906	25.6525
Apobec1	2.81857	0.596667	0.453333	4.698	20.28
Apobec2	6.33286	1.01333	0.896667	0.296	0.62
Apobec3	27.0429	11.4067	6.03667	5.502	10.635
Apobec4	0	0	0	0	0.0225
Apobr	0.43	0.603333	0.396667	1.01	2.045
Apoc1	38.4686	36.8	6.79333	6.724	56.1075
Apoc2	0.0571429	11.5333	3.06	1.748	64.4825
Apoc3	0	2.66667	1.84333	2.034	9.8925
Apoc4	0.0585714	0.00666667	0	0.01	0.0525
Apod	4.01571	0.343333	0.79	0.814	20.12
Apoe	931.341	1408.25	273.253	463.312	4501.6
Apof	1.06857	0.356667	0.11	0.134	0.165
Apoh	0	0.0266667	0	0.114	0.56
Apol10a	0.00285714	0	0	0	0.0075
Apol10b	0.01	0.0233333	0.02	0.008	0.085
Apol11a	0	0	0	0	0
Apol11b	0	0	0	0	0
Apol6	0.905714	0.0366667	0.0166667	0.278	0.375
Apol7a	0.0842857	1.59	2.23667	4.158	11.755
Apol7b	0.554286	0.43	0.0366667	0.032	0.065
Apol7c	0.00428571	0.00666667	0	0.028	0.0225
Apol7e	0.0328571	0.0433333	0	0.034	0.06
Apol8	0.265714	0.283333	0.0933333	0.106	0.275
Apol9a	0	0.0433333	0.0266667	0.082	14.7225
Apol9b	0.00857143	0.01	0	0.038	6.205
Apold1	0.1	0.04	0.203333	0.098	0.0375
Apom	3.01571	29.8433	4.91667	1.364	1.3425
Apon	0.152857	0.423333	0.253333	0.068	0.035
Apoo	38.0814	34.45	35.7067	30.142	22.065
Apool	19.3971	22.24	18.0833	7.078	9.8525
Apopt1	27.6771	34.1733	31.4033	30.18	31.0275
App	12.4786	79.7467	208.357	401.268	403.105
Appbp2	31.06	34.1067	37.9667	30.312	31.22
Appl1	10.2757	11.2767	14.5867	12.886	8.92
Appl2	8.78143	14.5467	15.3067	41.854	55.655
Aprt	120.969	215.237	95.5567	96.652	126.26
Aptx	9.54	12.3233	23.1133	14.064	12.4475
Aqp1	0.03	0.236667	0.0933333	3.89	14.1325
Aqp11	0.967143	3.55	1.77667	7.098	5.565
Aqp12	0	0	0	0	0
Aqp2	0	0	0	0	0.0225
Aqp3	109.171	8.96667	1.50667	1.928	39.0825
Aqp4	0.00428571	0.0233333	0.00333333	2.626	131.945
Aqp5	0.377143	0.193333	0.426667	0.654	1.4775
Aqp6	0.0657143	0.0166667	0.136667	0.306	0
Aqp7	0.0214286	0.173333	0.0666667	0.054	0.145
Aqp8	2.75714	41.0833	24.2733	184.896	102.25
Aqp9	0.0942857	0.00666667	0	0.364	0.615
Aqr	37.09	32.07	27.7467	21.436	16.3775
Ar	0.0528571	0.05	0	0.134	0.4125
Araf	57.6414	43.7967	68.0867	80.886	92.06
Arap1	5.14	10.1867	3.34333	7.716	19.7725
Arap2	5.94	4.13333	1.74	7.482	13.355
Arap3	1.01	1.25	0.23	0.112	0.0925
Arc	13.9086	0.263333	0.516667	2.116	6.3775
Arcn1	61.0986	57.8333	63.86	67.03	61.06
Areg	0.245714	0.276667	0.0133333	0.912	92.6025
Arel1	12.0243	9.83667	19.8	22.326	20.95
Arf1	204.159	252.87	233.71	272.912	248.443
Arf2	17.4271	14.9967	48.0867	56.694	42.5675
Arf3	70.1486	78.4067	77.35	107.734	125.43
Arf4	103.579	137.18	153.75	161.982	171.64
Arf5	87.4229	162.757	140.51	131.448	166.092
Arf6	114.849	86.4333	48.1033	53.008	108.347
Arfgap1	22.29	37.2533	36.19	49.49	41.775
Arfgap2	25.6414	38.4333	41.18	36.718	38.755
Arfgap3	3.49857	9.84333	13.77	18.334	30.295
Arfgef1	13.0443	15.2933	23.6367	23.326	31.35
Arfgef2	14.6171	10.2533	11.57	12.47	13.2975
Arfgef3	0.728571	0.42	1.04333	2.708	1.6075
Arfip1	17.7986	20.0433	18.65	22.42	35.3425
Arfip2	18.9371	33.3667	41.15	50.788	38.5375
Arfrp1	25.5043	42.24	45.5667	35.538	21.375
Arg1	0.337143	22.28	8.94	0.768	87.5325
Arg2	1.48	5.61	2.17	5.768	0.41
Arglu1	45.6314	73.6433	64.0033	65.846	29.135
Arhgap1	21.9214	28.52	32.07	44.128	54.48
Arhgap10	6.63	17.72	8.94333	6.772	9.2775
Arhgap11a	33.7429	25.7367	17.9233	7.028	8.98
Arhgap12	24.19	15.1767	23.8933	22.794	26.545
Arhgap15	0.00428571	0.00666667	0.00666667	0.114	0.185
Arhgap17	18.5157	24.96	18.3433	19.456	13.645
Arhgap18	2.01286	3.79	2.62667	5.116	16.9675
Arhgap19	36.1271	17.4567	10.4867	2.852	2.4275
Arhgap20	0.141429	0.183333	0.763333	5.762	2.6025
Arhgap21	24.7157	19.4633	31.2067	45.552	33.09
Arhgap22	0.768571	2.4	2.36333	1.154	8.46
Arhgap23	9.06857	6.27667	7.49	15.128	15.2525
Arhgap24	0.127143	2.82	1.09333	2.326	3.615
Arhgap25	0.0942857	0.3	0.496667	0.202	0.4075
Arhgap26	3.97857	2.61667	3.06667	6.302	8.3925
Arhgap27	3.74286	3.20667	1.45	4.408	25.17
Arhgap28	7.70857	9.44	18.4533	4.368	4.3225
Arhgap29	17.0843	14.2633	11.3	11.234	11.1175
Arhgap30	0.897143	0.42	0.266667	0.236	0.1175
Arhgap31	0.241429	0.54	1.20333	1.52	3.0325
Arhgap32	8.33857	4.20333	8.48333	16.07	14.03
Arhgap33	0.782857	5.25	44.8333	33.748	10.92
Arhgap35	28.8229	19	34.9067	36.658	30.3225
Arhgap36	0.198571	1.14333	107.8	7.024	4.71
Arhgap39	13.1914	10.2467	13.6767	18.414	7.8175
Arhgap4	1.99429	1.97667	0.96	1.66	0.855
Arhgap40	0.2	0.08	0.0566667	0.148	1.63
Arhgap42	6.29714	7.03	6.60667	10.228	16.0375
Arhgap44	6.36	4.52	4.9	9.46	11.565
Arhgap45	1.38286	2.54667	0.826667	3.162	4.28
Arhgap5	23.0757	20.2167	25.9067	27.738	36.8
Arhgap6	0.19	0.823333	1.75667	3.764	4.18
Arhgap8	7.17286	12.3167	9.14667	12.752	21.4875
Arhgap9	1.46286	0.546667	0.0566667	0.326	0.3275
Arhgdia	195.141	262.537	265.273	244.514	260.668
Arhgdib	6.21286	1.82667	0.376667	1.18	8.025
Arhgdig	8.12	16.58	9.62333	29.344	23.8775
Arhgef1	33.9143	28.0033	22.4	31.236	34.15
Arhgef10	5.13286	5.78667	5.99667	6.386	21.7075
Arhgef10l	5.18143	5.7	30.9333	19.98	23.6275
Arhgef11	7.55286	6.90333	14.5733	10.662	14.7925
Arhgef12	9.91429	11.0033	14.2067	20.362	26.44
Arhgef15	0.262857	0.483333	0.843333	4.194	0.85
Arhgef16	1.11	6.34667	5.32333	4.962	21.2025
Arhgef17	5.76571	9.29667	12.1933	12.488	13.0225
Arhgef18	16.3143	8.02	15.7467	16.274	21.535
Arhgef19	1.37714	0.856667	0.31	1.41	18.4175
Arhgef2	31.76	30.5467	67.34	36.346	22.8475
Arhgef25	18.2086	36.43	47.8367	27.604	20.115
Arhgef26	6.48571	5.37	4.00667	7.694	14.19
Arhgef28	1.43286	4.25333	3.48333	10.008	11.6075
Arhgef3	4.15429	2.28	1.12333	5.722	8.7225
Arhgef33	0.421429	0.426667	0.366667	0.82	1.33
Arhgef37	0.16	0.03	0.0866667	0.454	0.68
Arhgef38	3.44714	0.0933333	0.0266667	0.086	0.27
Arhgef39	12.59	16.3667	6.28333	1.836	1.5875
Arhgef4	0.761429	1.54	3.12667	38.706	48.3925
Arhgef40	3.02	7.37333	11.67	27.66	20.8275
Arhgef5	1.15143	5.20667	3.83667	8.726	24.46
Arhgef6	0.401429	0.786667	0.643333	2.224	2.31
Arhgef7	16.0229	21.74	44.0633	37.892	25.4475
Arhgef9	0.795714	1.27667	5.02667	14.538	11.9175
Arid1a	80.2657	48.6367	65.6067	35.472	28.81
Arid1b	7.13429	10.48	25.81	17.264	17.5925
Arid2	16.4	15.4633	28.64	12.43	12.4775
Arid3a	2.81143	10.77	13.9067	3.46	4.795
Arid3b	26.8457	17.79	14.1433	3.964	2.1375
Arid3c	0.0642857	0.746667	0.293333	0.28	0.05
Arid4a	13.4814	5.95333	8.77667	8.936	8.955
Arid4b	23.1071	13.6	25.8533	17.02	17.0575
Arid5a	2.41429	1.06667	1.63333	3.242	16.3025
Arid5b	69.1343	7.78	10.28	10.114	13.4375
Arih1	61.1257	30.3967	46.82	42.288	36.525
Arih2	78.9186	30.1033	28.13	32.242	31.3725
Arl1	57.1243	58.0967	53.6033	62.64	68.75
Arl10	8.83429	13.7667	32.28	36.912	23.25
Arl11	0.04	0.03	0.0333333	0.032	0.025
Arl13a	0.00714286	0	0	0.002	0
Arl13b	8.63429	7.15	8.81	5.684	6.97
Arl14	0.0857143	1.09333	0.526667	0.4	16.5425
Arl14ep	23.2143	16.4433	34.1333	21.876	19.335
Arl14epl	24.9314	2.07333	0.11	0.394	0.225
Arl15	11.3543	6.58333	7.77667	10.038	6.5225
Arl16	7.62571	21.2067	32.1767	22.654	19.3375
Arl2	23.4571	41.8567	37.4633	36.714	45.39
Arl2bp	41.3129	86.5667	130.177	82.134	162.53
Arl3	39.7014	58.5033	87.5933	81.378	73.8
Arl4a	14.5971	23.87	21.39	41.258	22.5125
Arl4c	2.36429	15.5033	20.2733	34.522	13.955
Arl4d	8.23571	7.65	34.8	12.734	5.5225
Arl5a	16.8657	19.4933	23.27	21.554	25.8975
Arl5b	15.7814	16.5433	22.0567	10.968	8.1775
Arl5c	0.928571	1.03333	1.51667	2.338	3.0225
Arl6	12.9271	10.1433	11.9067	10.974	10.3975
Arl6ip1	305.796	190.09	129.07	136.498	181.445
Arl6ip4	46.7971	70.36	41.7233	34.866	38.115
Arl6ip5	33.0614	35.9233	57.6767	78.486	111.703
Arl6ip6	36.9843	28.1867	27.1167	19.732	14.5325
Arl8a	21	28.16	82.1733	166.942	110.96
Arl8b	49.2614	29.18	41.1267	52.792	62.3675
Arl9	0.0528571	0.0933333	0	0.096	0
Armc1	22.2843	18.1167	19.49	17.288	14.0425
Armc10	32.3029	44.04	54.43	27.048	22.32
Armc12	0	0.0166667	0	0.008	0
Armc2	1.07857	0.873333	0.903333	2.172	4.27
Armc3	0.0185714	0	0.0233333	0.238	2.4025
Armc4	0.00285714	0.00666667	0	0.01	0.37
Armc5	5.68	6.94667	9.47667	8.632	11.095
Armc6	13.5014	14.9733	15.29	24.208	11.5775
Armc7	4.04143	2.83667	3.12667	6.118	4.3675
Armc8	19.3671	11.2333	20.1	20.392	11.99
Armc9	8.14714	7.77333	7.74333	8.868	6.1275
Armcx1	13.9357	16.03	27.92	24.614	12.6075
Armcx2	11.0129	33.3667	63.7367	45.652	14.9975
Armcx3	4.70143	13.3733	39.8	35.822	23.6875
Armcx4	6.4	18.2933	34.1333	14.008	6.9575
Armcx5	6.36	5.52667	7.14667	6.742	5.3
Armcx6	1.86429	6.38333	9.15333	15.376	7.8
Armt1	12.7957	13.26	11.1033	5.774	5.6825
Arnt	30.4529	20.1767	16.97	13.218	17.815
Arnt2	2.35286	7.95333	23.4967	31.174	16.8475
Arntl	10.1257	4.98	4.88667	11.862	12.955
Arntl2	11.0229	5.08	4.61667	3.622	4.215
Arpc1a	57.8786	75.4433	87.13	86.708	91.84
Arpc1b	80.3086	56.7033	20.62	70.808	205.025
Arpc2	152.251	182.807	164.067	184.422	279.433
Arpc3	130.739	140.1	110.377	104.056	149.825
Arpc4	148.096	117.837	115.237	111.268	142.733
Arpc5	70.86	79.2767	109.363	85.736	131.53
Arpc5l	47.2271	48.82	42.56	43.68	64.16
Arpin	2.51429	9.95	18.5633	12.434	23.8075
Arpp19	221.791	317.923	177.223	109.85	143.63
Arpp21	0.0685714	0.13	0.536667	5.09	2.39
Arr3	0	0	0	0.074	0
Arrb1	1.77286	7.70333	16.9533	20.46	23.9875
Arrb2	15.2057	31.3467	31.58	28.398	12.84
Arrdc1	5.15143	10.3367	13.7867	10.398	32.2425
Arrdc2	4.52571	3.34333	6.99	3.906	5.5025
Arrdc3	41.2829	33.27	27.19	43.3	15.4225
Arrdc4	15.7486	13.2467	14.3633	28.066	25.375
Arrdc5	0	0	0	0.008	0
Arsa	3.63857	8.11	8.10333	13.37	11.94
Arsb	0.524286	2.86333	1.59667	5.106	11.735
Arsg	1.00857	2.52	1.03333	6.768	7.07
Arsi	0.187143	0.973333	0.78	4.198	3.4675
Arsj	0.0714286	0.186667	0.07	0.146	0.17
Arsk	0.904286	1.63667	1.86667	4.756	5.0675
Art1	0.328571	0.913333	0.193333	0.076	0.0225
Art2b	0	0	0	0	0.03
Art3	1.09714	0.256667	0.113333	0.472	2.0575
Art4	0.0328571	0.02	0	0.03	0.525
Art5	1.31	1.22667	1.12667	0.174	0.0575
Artn	0.128571	0.223333	0.0566667	0.424	3.0675
Arv1	7.74286	10.32	10.92	12.17	5.9025
Arvcf	9.66571	20.9467	53.19	48.696	35.2475
Arx	0.0914286	0.06	0.35	1.586	4.325
Arxes1	11.9871	18.1467	15.6533	31.174	24.16
Arxes2	18.0857	29.3867	29.53	49.442	40.605
As3mt	14.1114	26.63	16.4567	14.68	18.965
Asah1	61.23	52.7067	40.1167	75.128	80.8725
Asah2	0.0685714	0.343333	0.293333	1.428	2.78
Asap1	12.2586	17.1733	90.1567	24.726	18
Asap2	5.61286	6.95667	13.59	10.988	15.83
Asap3	2.93571	1.86667	2.83	4.104	8.525
Asb1	3.61429	3.10333	8.80667	9.724	6.0275
Asb10	0.0471429	0.12	0.00666667	0.01	0
Asb11	0.0114286	0	0	0.016	0.115
Asb12	0.172857	1.64333	1.42667	0.372	0.1175
Asb13	0.721429	3.78	9.24	9.982	11.9875
Asb14	0.15	0.0466667	0.0466667	0.056	0.0225
Asb15	0	0.02	0.00333333	0.022	0.0275
Asb16	0.454286	0.406667	0.15	0.416	0.25
Asb17	0.0371429	0.04	0	0.054	0.045
Asb18	0.0314286	0.123333	0.29	0.34	0.16
Asb2	0.0271429	0.12	0.09	0.26	0.435
Asb3	6.41857	7.26333	6.20667	5.908	6.5825
Asb4	0.117143	0.29	0.433333	0.638	0.5175
Asb5	0.0728571	0.03	0.57	1.04	0.89
Asb6	19.1429	16.1833	12.4167	20.828	15.6225
Asb7	6.76286	4.89333	8.71333	6.41	7.2425
Asb8	15.08	16.1033	24.9867	20.964	27.6875
Asb9	0.0357143	0.316667	0.0466667	0.054	0
Ascc1	20.3371	22.1133	20.5433	15.906	23.8775
Ascc2	16.6243	18.47	13.99	13.334	22.0175
Ascc3	12.4757	8.35667	7.60333	8.174	7.3425
Ascl1	0.0585714	9.17667	21.1233	13.992	10.365
Ascl2	0.482857	0.476667	0.273333	0.388	0.065
Ascl3	0.0257143	0.0866667	0.03	0.096	0.42
Ascl4	0.0285714	0.0433333	0.0333333	0.034	0.07
Ascl5	0.0342857	0.173333	0	0.738	1.15
Asf1a	61.81	76.7967	57.19	35.568	28.6725
Asf1b	23.4371	21.4667	14.6667	4.206	4.6875
Asgr1	0.0357143	0.203333	0.29	0.208	0.1875
Asgr2	0.557143	1.03667	0.276667	0.078	0.15
Ash1l	4.51571	4.77667	8.45333	10.292	11.315
Ash2l	231.791	101.597	77.7933	54.7	56.495
Asic1	1.45857	1.34667	16.2633	22.506	10.2125
Asic2	0.217143	1.48667	9.42	11.888	12.0075
Asic3	0.137143	0.176667	0.0966667	0.282	0.0775
Asic4	0.0185714	0.143333	23.7933	23.912	10.14
Asic5	0	0.01	0	0.016	0.0325
Asl	22.2629	19.31	20.67	10.872	17.77
Asmt	0	0	0	0.012	0
Asna1	182.901	124.253	74.5867	76.088	62.56
Asns	200.26	78.76	132.12	56.624	35.3875
Asnsd1	42.2657	46.7133	36.57	26.104	23.86
Aspa	2.26571	0.476667	0.19	3.644	25.995
Aspdh	0	0.02	0.186667	1.19	0.5025
Aspg	0.792857	2.16	0.43	0.192	0.53
Asph	13.1943	25.32	22.8533	29.554	36.365
Asphd1	0.364286	0.34	4.97333	12.764	2.7025
Asphd2	0.991429	6.62333	17.3267	32.288	12.07
Aspm	15.2129	9.7	7.84333	1.948	1.505
Aspn	0.00714286	0.0333333	0	0.038	0.4025
Asprv1	0.128571	0.253333	0.136667	0.492	8.6875
Aspscr1	58.0329	47.3333	42.0333	35.868	33.9725
Asrgl1	6.17714	9.13333	5.96	15.008	28.2625
Ass1	201.981	45.5667	16.6133	16.918	23.075
Aste1	5.91143	4.16333	3.56	3.882	4.015
Astl	0.00857143	0.00666667	0	0.002	0.0075
Astn1	0.115714	0.693333	13.62	23.458	26.9125
Astn2	0.494286	0.256667	2.06	10.194	15.495
Asxl1	37.94	21.1867	16.7467	12.672	11.8725
Asxl2	23.6943	7.91333	6.85	7.836	9.9675
Asxl3	0.63	0.55	5.66333	3.558	0.9075
Asz1	16.7486	4.05	0.833333	1.534	1.3675
Atad1	32.7543	36.23	53.9733	57.974	45.865
Atad2	38.63	39.3467	16.87	4.292	3.995
Atad2b	19.6843	10	20.0267	10.762	6.9975
Atad3a	58.0171	46.59	30.64	36.026	26.435
Atad5	12.1729	10.38	6.34667	2.502	1.6525
Atat1	8.07286	14.4467	69.1567	84.078	27.2975
Atcay	0.471429	0.186667	18.8367	38.346	15.4775
Ate1	22.7886	13.3867	15.3933	17.942	14.3275
Atf1	62.4771	39.3633	16.5333	16.998	27.0525
Atf2	60.31	32.3667	46.53	32.872	28.595
Atf3	7.39143	6.44333	7.28667	10.818	27.7575
Atf4	151.657	74	132.433	122.998	81.7975
Atf5	53.3386	24.3067	117.153	38.082	52.33
Atf6	10.9771	4.84667	7.01	7.662	10.4075
Atf6b	62.6343	33.5733	61.5	41.856	85.095
Atf7	8.44571	12.5067	8.76333	10.318	14.26
Atf7ip	47.08	17.8567	21.17	24.946	41.91
Atf7ip2	12.9143	2.66	0.34	0.272	0.1225
Atg10	3.53286	3.77	3.95667	4.11	6.505
Atg101	43.9229	27.62	27.9033	23.282	30.6
Atg12	29.9329	21.33	36.73	44.638	37.485
Atg13	23.4814	11.1333	16.1167	15.796	16.72
Atg14	18.1257	7.43333	7.14333	7.244	7.9
Atg16l1	24.25	15.1833	17.66	23.308	14.9425
Atg16l2	2.69143	5.93667	4.78333	12.706	6.1725
Atg2a	9.08143	6.39667	7.43	10.008	13.5375
Atg2b	13.37	13.6067	13.14	11.172	9.065
Atg3	18.9071	15.9567	18.9933	25.506	31.395
Atg4a	3.77857	3.68333	4.41333	5.572	5.91
Atg4a-ps	0.00714286	0.0233333	0	0.018	0.0075
Atg4b	22.5386	29.4267	45.4033	40.564	26.4075
Atg4c	2.96429	3.79333	4.94	5.336	5.9675
Atg4d	24.5686	16.73	25.75	23.968	22.9375
Atg5	21.4	17.3833	15.2533	13.166	13.04
Atg7	10.6986	9.29667	10.59	13.514	22.2625
Atg9a	4.13	5.36333	13.8633	24.118	20.855
Atg9b	0.338571	0.216667	0.646667	1.14	4.1575
Atic	74.7514	52.2567	21.26	23.284	28.06
Atl1	1.81286	1.84	24.1333	20.474	11.295
Atl2	38.8171	23.42	18.5567	18.802	29.9475
